time,rank,id,title
19:00,1,com.ecffri.arrows,"アローズ – パズルエスケープ (Arrows)"
19:00,2,com.dreamgames.royalkingdom,"ロイヤルキングダム (Royal Kingdom)"
19:00,3,com.block.juggle,"ブロックブラスト (Block Blast)"
19:00,4,com.oakever.arrows,"Arrows GO! - 矢印パズル"
19:00,5,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
19:00,6,com.fty.trickmean2game,"トリミン2！-トリッキーミーン2 いじわる脳トレパズルゲーム"
19:00,7,pics.karaage.sokutaiho,"巡回中！即タイホ！"
19:00,8,com.hottagames.nte,"NTE: Neverness to Everness"
19:00,9,sorting.games.goods.sort.triple.match3d.puzzle.stuff,"商品整理ゲーム：3Dパズル"
19:00,10,com.run.tower.defense,"キングショット"
19:00,11,com.roblox.client,"Roblox (ロブロックス)"
19:00,12,games.tatsumaki.ragdollblade,"Ragdoll Blade"
19:00,13,jp.cocone.lwlivlies,"リヴリヴ　終末スローライフ"
19:00,14,com.grandgames.magicsort,"マジックソート！ (Magic Sort !)"
19:00,15,com.vitastudio.mahjong,"ヴィータ麻雀(Vita Mahjong)"
19:00,16,com.fatmerge.global,"グルメ・ジャーニー"
19:00,17,com.nebula.mahjongtile,"麻雀ブラスト (Mahjong Blast)"
19:00,18,com.gof.global,"ホワイトアウト・サバイバル"
19:00,19,com.supercell.brawlstars,"ブロスタ"
19:00,20,com.gamovation.tileclub,"タイルクラブ - マッチングゲーム"
19:00,21,com.screw.romantic,"カラフルスクリュー：チャームクエスト"
19:00,22,com.mergegames.gossipharbor,"ゴシップハーバー：マージ & ストーリー"
19:00,23,sheep.animal.parking.puzzle.game.jam,"Sheep Dash: Sheep Away"
19:00,24,com.puzzlegames.puzzlebrickslegend,"カラーブロック：爽快パズル(ColorBlock)"
19:00,25,com.wood.block.sudoku.puzzle.bm,"Block Crush: ブロックブラストパズル"
19:00,26,jp.co.ponos.battlecats,"にゃんこ大戦争"
19:00,27,com.fty.thejudge,"確認させてください"
19:00,28,com.flower.forest.word.puzzle,"Flower Forest - ワードパズル"
19:00,29,com.playrix.township,"タウンシップ (Township)"
19:00,30,com.nebula.tiles,"Tap Tile!"
19:00,31,com.superplaystudios.disneysolitairedreams,"Disney Solitaire ディズニー ソリティア"
19:00,32,com.microdose.balljam,"Marble Sort!"
19:00,33,com.zigzagame.paranoize,"パラノイズ"
