time,rank,id,title
10:00,1,6771681142,"天天拼詞王"
10:00,2,1521920568,"流浪漢模擬器"
10:00,3,1556357398,"Pikmin Bloom"
10:00,4,6755426265,"赵云与阿斗"
10:00,5,6748084174,"Smash Fest!"
10:00,6,6760341518,"我在江湖開後宮"
10:00,7,6749109328,"超能戰爭"
10:00,8,6769718022,"從前有條街"
10:00,9,6780728088,"蟋蟀江湖"
10:00,10,6759763476,"Bus Traffic Fever!"
10:00,11,1606549505,"Royal Kingdom"
10:00,12,1617391485,"Block Blast!"
10:00,13,431946152,"Roblox"
10:00,14,1094591345,"Pokémon GO"
10:00,15,1623318294,"緋聞港口：合併&故事"
10:00,16,6747957875,"家族物語 - 治癒系世代模擬"
10:00,17,6471045672,"食光旅行"
10:00,18,6738109752,"點點大作戰"
10:00,19,6737022506,"Screw All Out - Jam Master"
10:00,20,6752672568,"Block Out! - Color Sort Puzzle"
10:00,21,6499209744,"Magic Sort!"
10:00,22,6739554056,"Kingshot"
10:00,23,6504332779,"Color Block Jam"
10:00,24,6759081967,"Jewel Coloring"
10:00,25,6746328263,"Castle Busters"
10:00,26,6443575749,"寒霜啟示錄"
10:00,27,6468921495,"Vita 麻將"
10:00,28,6504279468,"找不同 - 發現並找出所有不同"
10:00,29,6759955644,"練氣3000層：墮落女帝逼我飛升"
10:00,30,6760377678,"車車屍搭普 - 足球狂歡季來臨！"
10:00,31,1229016807,"《荒野亂鬥》"
10:00,32,6670789598,"Brain Puzzle: Tricky Quest"
10:00,33,1089079153,"Garena 傳說對決：冥定王牌版本"
10:00,34,6756707358,"肥鵝美食街"
10:00,35,6741503079,"Pokémon Champions"
10:00,36,1094930513,"EA SPORTS FC™ 足球 Mobile 2026"
10:00,37,6670604287,"Garena® 三角洲行動"
10:00,38,6767091927,"Jigsaw Drop: Solitaire Puzzle"
10:00,39,6759596824,"CookieRun Classic"
10:00,40,6450537255,"Aimy - 自由捏臉換裝的 AI 戀愛聊天對話 App"
10:00,41,6779167923,"Colony Flow!"
10:00,42,6755509102,"字詞接龍 - 詞語分類解謎"
10:00,43,6760992149,"生存33天"
10:00,44,6758326278,"Amaze GO! - 箭頭解謎"
10:00,45,6740966864,"點點英雄：骰子傳說"
10:00,46,1484208629,"Family Style: Co-op Kitchen"
10:00,47,6473492526,"Astro Arena : 恆星激鬥 PvP"
10:00,48,6503113088,"新武俠大明星"
10:00,49,6760751542,"守護！森友家園"
10:00,50,1453363650,"PUBG MOBILE：絕地求生M"
10:00,51,6745761596,"Coin Master - Board Adventure"
10:00,52,6761760135,"Meowdoku!"
10:00,53,1521236603,"Travel Town - Merge Adventure"
10:00,54,6523424272,"Find The Cat - Hidden Objects"
10:00,55,6760099690,"雙面神姬"
10:00,56,6448104157,"不用網路的遊戲 - 無網路遊戲 - 離線 遊戲 - 無網遊戲"
10:00,57,6448721818,"玩星派對"
10:00,58,6779586279,"屍傅別追我：泰多鬼啦"
10:00,59,6760813873,"世界之外"
10:00,60,6751560944,"我的花園世界"
10:00,61,6752369665,"誰來救救我"
10:00,62,6759596187,"無盡輪迴：鬼域摸金"
10:00,63,6578433768,"LINE 熊大魔奇學院：魔法合併＆療癒物語"
10:00,64,880047117,"Angry Birds 2"
10:00,65,6762765238,"JUMP 全明星亂鬥"
10:00,66,501306812,"麻將明星3缺1"
10:00,67,6773322250,"解憂小食光：餐廳模擬經營"
10:00,68,6746465127,"細胞保衛戰 - 生存射擊大亂鬥"
10:00,69,6755455500,"好萊塢合成：星夢逆襲"
10:00,70,6759824994,"青丘世界：緣起"
10:00,71,1610577424,"《Spiritfarer》NETFLIX 版"
10:00,72,6503603603,"迷霧小鎮: 合成遊戲 (Mystery Town)"
10:00,73,6566195667,"Chants of Sennaar"
10:00,74,6756482832,"Brain Puzzle 3: Crazy Mind"
10:00,75,6748950306,"紙牌接龍 – 文字遊戲"
10:00,76,1671991909,"Crossmath 數學謎題休閒益智遊戲"
10:00,77,638689075,"夢想小鎮 (Township)"
10:00,78,6739616715,"楓之谷：放置冒險記"
10:00,79,6451176533,"恐龍突變 : T-Rex"
